project_flux_id,datetime_start,datetime_end,total_CH4_flux_first_last_mgC_m2_d,total_CH4_flux_robust_5pt_mgC_m2_d,total_CH4_flux_lm_raw_mgC_m2_d,total_CH4_flux_huber_mgC_m2_d,total_CH4_flux_used_for_partition_mgC_m2_d,total_CH4_flux_method_used_for_partition,diffusive_flux_mgC_m2_d,diffusive_flux_median_raw,diffusive_flux_was_capped_to_total,r2_best_window,n_top_windows_used,top_k_requested,ebullitive_lm_raw_mgC_m2_d,deployment_duration_sec,jump_iqr_k,jump_threshold_pos_ppm_min,jump_threshold_neg_ppm_min,n_candidate_diffusive_windows,site,reservoir,FB_TR,datetime_start.y,datetime_end.y,r2_lm_total,adj_r2_lm_total,pseudo_r2_huber_total,slope_lm_total,slope_se_lm_total,slope_p_lm_total,slope_sig_lm_total
72,2023-03-08 10:28:00,2023-03-08 11:58:00,0.45477379,0.184523659,0.221114778,0.190464575,0.221114778,lm,0.221114778,2.669735277,TRUE,0.912546044,5,5,0,5400,1.5,0.116569968,-0.114307324,43,DTFB,DT,FB,3/8/2023 10:28,3/8/2023 11:58,0.187870896,0.17874585,0.18352022,2.69510853047828e-05,5.93969355572679e-06,1.773196583629e-05,TRUE
73,2023-03-09 09:17:00,2023-03-09 11:23:00,0.820633202,0.808312385,0.498383133,0.426459831,0.498383133,lm,0.498383133,2.513149873,TRUE,0.66559394,5,5,0,7560,1.5,0.200764964,-0.188879522,51,CGFB,CG,FB,3/9/2023 9:17,3/9/2023 11:23,0.282978224,0.27724205,0.274191406,5.85662598001472e-05,8.33838891041868e-06,1.22810419740411e-10,TRUE
74,2023-03-10 09:36:00,2023-03-10 10:06:00,2.054043813,1.47070375,1.164601493,1.080566792,1.164601493,lm,NA,NA,FALSE,NA,0,5,NA,1800,1.5,0.178122365,-0.154076476,0,BVFB,BV,FB,3/10/2023 9:36,3/10/2023 10:06,0.183720473,0.155572903,0.182415759,0.000137471,5.38087564518907e-05,0.016135389,TRUE
76,2023-03-10 12:40:00,2023-03-10 13:06:00,0.692368518,-0.406853477,-1.019330917,-1.168086452,-1.019330917,lm,-7.960563891,-7.960563891,FALSE,0.994564481,5,5,0,1560,1.5,0.184002983,-0.188421218,13,BVTR,BV,TR,3/10/2023 12:40,3/10/2023 13:06,0.081041031,0.044282672,0.07868082,-0.000121995,8.21612609299108e-05,0.150091929,FALSE
96,2023-05-01 14:35:00,2023-05-01 15:01:00,4.076446007,2.824087641,2.892627412,2.233394787,2.892627412,lm,1.656630547,1.656630547,FALSE,0.902497821,5,5,1.235996866,1560,1.5,0.118368486,-0.08406897,13,BVFB,BV,FB,5/1/2023 14:35,5/1/2023 15:01,0.781952102,0.773230186,0.725609323,0.00034912,3.68715255264744e-05,9.54011307858667e-10,TRUE
104,2023-05-08 14:45:00,2023-05-08 15:13:00,11.48402211,9.770887689,9.620745664,8.145333448,9.620745664,lm,6.536659735,6.536659735,FALSE,0.770960288,5,5,3.084085929,1680,1.5,0.367424938,-0.221302496,17,BVTR,BV,TR,5/8/2023 14:45,5/8/2023 15:13,0.807852074,0.800735485,0.778142278,0.001201254,0.000112747,3.5822594851151e-11,TRUE
117,2023-05-11 12:04:00,2023-05-11 14:55:00,4.390539539,4.202616291,3.263970227,3.145926711,3.263970227,lm,2.497664332,2.497664332,FALSE,0.956286621,5,5,0.766305895,10260,1.5,0.316439318,-0.239663767,164,CGFB,CG,FB,5/11/2023 12:04,5/11/2023 14:55,0.918410688,0.917930751,0.917020031,0.00042176,9.64137923720415e-06,1.96409481446241e-94,TRUE
121,2023-05-12 10:01:00,2023-05-12 13:02:00,7.041737213,6.9107782,5.139782756,5.150647465,5.139782756,lm,5.139782756,14.02255117,TRUE,0.985319146,5,5,0,10860,1.5,0.441882883,-0.334199948,215,DTFB,DT,FB,5/12/2023 10:01,5/12/2023 13:02,0.657478076,0.655575176,0.657431596,0.000652574,3.51072758720966e-05,9.67117503501077e-44,TRUE
128,2023-06-15 10:28:00,2023-06-15 13:04:00,2.775970685,2.433228399,0.901376312,0.46936044,0.901376312,lm,0.901376312,3.102882763,TRUE,0.898729025,5,5,0,9360,1.5,0.185403141,-0.156399741,109,DTFB,DT,FB,6/15/2023 10:28,6/15/2023 13:04,0.28268262,0.278054766,0.196449231,0.000115111,1.4728467836828e-05,7.78564390806146e-13,TRUE
131,2023-07-13 09:53:00,2023-07-13 13:00:00,8.214136594,6.784385815,3.062653119,2.978662632,3.062653119,lm,3.062653119,19.00251004,TRUE,0.962412689,5,5,0,11220,1.5,1.03475998,-0.852091204,128,CGFB,CG,FB,7/13/2023 9:53,7/13/2023 13:00,0.24315837,0.239067335,0.242878388,0.000399288,5.17915382198861e-05,7.51334292604456e-13,TRUE
134,2023-07-14 10:22:00,2023-07-14 13:30:00,3.844202278,3.048583891,-5.238640918,-6.272047088,-5.238640918,lm,40.26773378,40.26773378,FALSE,0.99775455,5,5,0,11280,1.5,1.747078747,-1.621927843,154,DTFB,DT,FB,7/14/2023 10:22,7/14/2023 13:30,0.254565367,0.250579086,0.239525227,-0.000684822,8.56962857305101e-05,1.33765668995737e-13,TRUE
138,2023-07-17 09:46:00,2023-07-17 10:18:00,16.61492583,7.344653683,12.89681144,12.12923896,12.89681144,lm,12.89681144,30.18781804,TRUE,0.857615532,5,5,0,1920,1.5,1.236846353,-0.997632302,23,BVFB,BV,FB,7/17/2023 9:46,7/17/2023 10:18,0.675535156,0.665068548,0.671994366,0.001612598,0.000200727,4.51765124626389e-09,TRUE
145,2023-07-19 09:39:00,2023-07-19 10:15:00,90.00082802,96.75342355,79.88488708,66.1368374,79.88488708,lm,29.5,62.69098325,FALSE,0.990627375,5,5,50.38488708,2160,1.5,1.546581791,-0.568244803,31,DLFB,DL,FB,7/19/2023 9:39,7/19/2023 10:15,0.912146248,0.909636141,0.873016165,0.010422162,0.000546729,4.58620936907861e-20,TRUE
150,2023-07-19 12:52:00,2023-07-19 13:34:00,37.34179737,30.2089077,33.46152781,33.00575314,33.46152781,lm,29.05933109,29.05933109,FALSE,0.955826636,5,5,4.40219672,2520,1.5,1.571950344,-1.204753568,20,DLTR,DL,TR,7/19/2023 12:52,7/19/2023 13:34,0.864925327,0.861630823,0.861045515,0.004380567,0.000270356,1.99348252289065e-19,TRUE
151,2023-08-07 10:58:00,2023-08-07 11:25:00,NA,NA,NA,NA,NA,lm,NA,NA,FALSE,NA,0,5,NA,1620,1.5,NA,NA,0,BVFB,BV,FB,8/7/2023 10:58,8/7/2023 11:25,NA,NA,NA,NA,NA,NA,NA
333,2023-08-07 16:11:00,2023-08-07 16:39:00,-4.281388148,-0.337675935,-1.567671098,-0.858466684,-1.567671098,lm,NA,NA,FALSE,NA,0,5,0,1680,1.5,0.539561895,-0.649897937,0,BVFB,BV,FB,8/7/2023 16:11,8/7/2023 16:39,0.074820941,0.003653321,0.054858483,-0.000204967,0.0001999,0.323901825,FALSE
334,2023-08-07 17:15:00,2023-08-07 18:05:00,2.618285535,2.537135992,2.579288769,2.614607271,2.579288769,lm,2.579288769,4.675318961,TRUE,0.574190136,5,5,0,3000,1.5,0.384936941,-0.348246359,17,BVFB,BV,FB,8/7/2023 17:15,8/7/2023 18:05,0.389124016,0.36367085,0.386434121,0.000335821,8.58885002282134e-05,0.000661315,TRUE
335,2023-08-07 18:41:00,2023-08-07 19:31:00,-5.571501864,-8.659092032,-7.897687857,-8.356329402,-7.897687857,lm,NA,NA,FALSE,NA,0,5,0,3000,1.5,0.052637237,-0.185212749,0,BVFB,BV,FB,8/7/2023 18:41,8/7/2023 19:31,0.677492489,0.664054676,0.67508446,-0.001022225,0.000143966,2.43610313560277e-07,TRUE
336,2023-08-07 20:07:00,2023-08-07 20:57:00,-8.727302773,-8.320488122,-8.524823614,-8.416364473,-8.524823614,lm,-7.685124538,-7.685124538,FALSE,0.995222738,5,5,0,3000,1.5,0.032642829,-0.132702471,15,BVFB,BV,FB,8/7/2023 20:07,8/7/2023 20:57,0.962971548,0.961428696,0.962705557,-0.001061708,4.24972276421004e-05,1.08966169855152e-18,TRUE
337,2023-08-07 21:31:00,2023-08-07 22:23:00,-3.948011577,-3.656076107,-3.630460484,-3.619837616,-3.630460484,lm,NA,NA,FALSE,NA,0,5,0,3120,1.5,-0.014451732,-0.04963145,0,BVFB,BV,FB,8/7/2023 21:31,8/7/2023 22:23,0.992945902,0.992663738,0.992934049,-0.000449601,7.57906384967376e-06,2.0210180762433e-28,TRUE
338,2023-08-07 22:57:00,2023-08-07 23:49:00,-3.36630653,-3.881218314,-3.924457998,-3.933414281,-3.924457998,lm,-4.53755158,-4.53755158,FALSE,0.991688583,5,5,0,3120,1.5,0.060114107,-0.100190178,23,BVFB,BV,FB,8/7/2023 22:57,8/7/2023 23:49,0.984383616,0.983758961,0.984353932,-0.0004846,1.22073508049135e-05,4.18357224650047e-24,TRUE
339,2023-08-08 00:35:00,2023-08-08 01:13:00,-3.696241327,-3.787744788,-3.884843943,-3.890085933,-3.884843943,lm,-3.983885537,-3.983885537,FALSE,0.983795931,5,5,0,2280,1.5,0.027189986,-0.07836292,9,BVFB,BV,FB,8/8/2023 0:35,8/8/2023 1:13,0.991812703,0.991357853,0.991779438,-0.000478722,1.02518640820966e-05,3.07713060162819e-20,TRUE
340,2023-08-08 01:49:00,2023-08-08 02:41:00,-3.506639103,-3.316634653,-3.418013515,-3.442066972,-3.418013515,lm,-3.472685225,-3.472685225,FALSE,0.989548008,5,5,0,3120,1.5,0.047173181,-0.090348816,13,BVFB,BV,FB,8/8/2023 1:49,8/8/2023 2:41,0.993173797,0.992889372,0.993083834,-0.00042062,7.11805742901618e-06,1.65514121153564e-27,TRUE
341,2023-08-08 03:15:00,2023-08-08 04:06:00,-2.381455842,-2.668463374,-2.663969276,-2.715694472,-2.663969276,lm,-2.422855356,-2.422855356,FALSE,0.97276222,5,5,0,3060,1.5,0.05497078,-0.091617967,19,BVFB,BV,FB,8/8/2023 3:15,8/8/2023 4:06,0.98610512,0.985473534,0.985611055,-0.000327331,8.28403420881053e-06,6.30930967022847e-22,TRUE
342,2023-08-08 04:40:00,2023-08-08 05:32:00,-2.920917112,-3.081217314,-3.212168351,-3.227742821,-3.212168351,lm,-3.570816447,-3.570816447,FALSE,0.996434028,5,5,0,3120,1.5,0.03946189,-0.080607436,21,BVFB,BV,FB,8/8/2023 4:40,8/8/2023 5:32,0.991173204,0.990805421,0.991147627,-0.000394244,7.59428183926945e-06,3.62014059834481e-26,TRUE
343,2023-08-08 06:06:00,2023-08-08 06:58:00,-0.831091027,-0.556152632,-0.570522874,-0.626805819,-0.570522874,lm,-1.438050756,-1.438050756,FALSE,0.783820634,5,5,0,3120,1.5,0.066932967,-0.094142,23,BVFB,BV,FB,8/8/2023 6:06,8/8/2023 6:58,0.424579641,0.401562827,0.418411995,-7.01E-05,1.63291039432086e-05,0.000231609,TRUE
344,2023-08-08 07:32:00,2023-08-08 08:34:00,2.224486056,1.588729252,1.492624927,1.365585771,1.492624927,lm,1.492624927,2.576457866,TRUE,0.879647737,5,5,0,3720,1.5,0.139880385,-0.104309398,17,BVFB,BV,FB,8/8/2023 7:32,8/8/2023 8:34,0.69398503,0.682215224,0.687061196,0.000186272,2.42580863603187e-05,3.78138835025727e-08,TRUE
345,2023-08-08 09:02:00,2023-08-08 09:50:00,5.834017993,4.884340457,4.802128939,4.405824296,4.802128939,lm,2.495157894,2.495157894,FALSE,0.823274984,5,5,2.306971045,2880,1.5,0.279741829,-0.173728256,19,BVFB,BV,FB,8/8/2023 9:02,8/8/2023 9:50,0.752038246,0.7412573,0.745336112,0.000608519,7.28589387538079e-05,2.032808796004e-08,TRUE
346,2023-08-08 10:28:00,2023-08-08 11:14:00,10.5041061,8.791702867,8.906298543,8.830749941,8.906298543,lm,8.702319052,8.702319052,FALSE,0.961162265,5,5,0.203979491,2760,1.5,0.284059795,-0.115642933,5,BVFB,BV,FB,8/8/2023 10:28,8/8/2023 11:14,0.926813898,0.923487257,0.926723047,0.001139585,6.82737130968355e-05,5.61817654334091e-14,TRUE
347,2023-08-08 11:56:00,2023-08-08 12:48:00,22.80456574,21.96451831,23.60638371,23.60638371,23.60638371,lm,23.60638371,29.75751607,TRUE,0.99228643,5,5,0,3120,1.5,0.420796735,-0.065601361,9,BVFB,BV,FB,8/8/2023 11:56,8/8/2023 12:48,0.971168869,0.969915342,0.971168869,0.003001555,0.000107837,3.24044439345513e-19,TRUE
348,2023-08-08 13:16:00,2023-08-08 14:08:00,14.04865555,12.19605053,11.09249285,9.887450474,11.09249285,lm,7.338506294,7.338506294,FALSE,0.495803111,5,5,3.753986553,3120,1.5,0.90801092,-0.679112362,8,BVFB,BV,FB,8/8/2023 13:16,8/8/2023 14:08,0.548711334,0.530659788,0.541703024,0.001437702,0.000260768,9.93641695572117e-06,TRUE
349,2023-08-08 14:54:00,2023-08-08 15:34:00,0.199186292,-1.213080606,-1.578905132,-1.751658682,-1.578905132,lm,-4.039547023,-4.039547023,FALSE,0.572385005,5,5,0,2400,1.5,0.38837869,-0.415096659,11,BVFB,BV,FB,8/8/2023 14:54,8/8/2023 15:34,0.194303113,0.151898014,0.191157151,-0.000206683,9.65546425976978e-05,0.045492712,TRUE
350,2023-08-08 16:10:00,2023-08-08 17:00:00,4.695531595,2.901028226,2.707715679,1.68717834,2.707715679,lm,2.490636904,2.490636904,FALSE,0.480851724,5,5,0.217078775,3000,1.5,0.453319568,-0.372918058,5,BVFB,BV,FB,8/8/2023 16:10,8/8/2023 17:00,0.189926978,0.156173935,0.153740839,0.000354243,0.000149336,0.026048592,TRUE
161,2023-09-11 10:08:00,2023-09-11 10:51:00,4.98444326,4.404614155,5.037270868,4.752594886,5.037270868,lm,3.027802793,3.027802793,FALSE,0.877081122,5,5,2.009468076,2580,1.5,0.941351113,-0.684808845,5,BVFB,BV,FB,9/11/2023 10:08,9/11/2023 10:51,0.192503908,0.183114419,0.159362628,0.000625481,0.000138139,1.90341231701103e-05,TRUE
163,2023-09-11 12:45:00,2023-09-11 13:31:00,7.716300682,4.43402183,0.448842266,-1.023017467,0.448842266,lm,0.448842266,10.79953884,TRUE,0.9772139,5,5,0,2760,1.5,0.526805761,-0.487306265,36,BVTR,BV,TR,9/11/2023 12:45,9/11/2023 13:31,0.001901894,-0.008946998,-0.026024914,5.71974458648631e-05,0.000136608,0.676412988,FALSE
172,2023-09-12 11:10:00,2023-09-12 11:36:00,23.64041548,12.33827839,12.86470067,9.321050003,12.86470067,lm,12.86470067,15.46332252,TRUE,0.949796372,5,5,0,1560,1.5,0.54794183,-0.368700194,31,DLFB,DL,FB,9/12/2023 11:10,9/12/2023 11:36,0.550572485,0.541929648,0.489907314,0.00162787,0.000203958,1.3622345859991e-10,TRUE
176,2023-09-12 13:05:00,2023-09-12 13:58:00,20.65892468,21.75319015,13.96663396,10.87814343,13.96663396,lm,13.53135691,13.53135691,FALSE,0.746102201,5,5,0.435277046,3180,1.5,0.904517213,-0.733610936,108,DLTR,DL,TR,9/12/2023 13:05,9/12/2023 13:58,0.555278472,0.551082986,0.517569433,0.00180296,0.000156719,2.29887530138727e-20,TRUE
353,2023-09-13 12:18:00,2023-09-13 13:08:00,14.79529718,18.06374995,19.59286475,19.59286475,19.59286475,lm,2.002137918,2.002137918,FALSE,0.367597505,3,5,17.59072683,3000,1.5,0.304740971,-0.159809839,3,DTFB,DT,FB,9/13/2023 12:18,9/13/2023 13:08,0.838066261,0.830355131,0.838066261,0.002478252,0.00023772,9.30001359539346e-10,TRUE
354,2023-09-13 15:20:00,2023-09-13 16:10:00,42.04934825,49.95392215,52.47984884,52.47984884,52.47984884,lm,52.47984884,54.57126888,TRUE,0.958884937,5,5,0,3000,1.5,1.514053799,-0.928594305,15,DTFB,DT,FB,9/13/2023 15:20,9/13/2023 16:10,0.897992081,0.893134561,0.897992081,0.006788662,0.000499293,7.03979910181065e-12,TRUE
351,2023-09-13 18:16:00,2023-09-13 19:04:00,-3.120426784,-3.008802417,-2.966808591,-2.966808591,-2.966808591,lm,-4.835044563,-4.835044563,FALSE,0.989427319,5,5,0,2880,1.5,0.080150682,-0.117958485,19,DTFB,DT,FB,9/13/2023 18:16,9/13/2023 19:04,0.919277897,0.91576824,0.919277897,-0.000368522,2.27704620994637e-05,4.60822460729895e-14,TRUE
352,2023-09-13 21:10:00,2023-09-13 22:06:00,0.324082885,0.377624483,0.276826737,0.191669972,0.276826737,lm,0.191919432,0.191919432,FALSE,0.044286954,5,5,0.084907305,3360,1.5,0.113087743,-0.1051053,10,DTFB,DT,FB,9/13/2023 21:10,9/13/2023 22:06,0.13462491,0.101341253,0.114558199,3.38453012858972e-05,1.68287241828239e-05,0.054782946,FALSE
213,2023-11-15 09:49:00,2023-11-15 10:44:00,2.736757053,2.917160896,2.35554028,2.163892378,2.35554028,lm,1.008321488,1.008321488,FALSE,0.750760752,5,5,1.347218792,3300,1.5,0.145527879,-0.1046445,35,CGFB,CG,FB,11/15/2023 9:49,11/15/2023 10:44,0.712123884,0.706792845,0.705215971,0.000286,2.47454259044281e-05,3.1836440087331e-16,TRUE
217,2023-11-15 10:48:00,2023-11-15 12:34:00,2.402247676,2.577151102,1.259843492,0.875241272,1.259843492,lm,1.259843492,8.045390339,TRUE,0.946597148,5,5,0,6360,1.5,0.277971703,-0.250783668,86,CGFB,CG,FB,11/15/2023 10:48,11/15/2023 12:34,0.3355429,0.329214737,0.294134667,0.00015949,2.19026861168783e-05,6.29868432270083e-11,TRUE
224,2024-01-22 11:11:00,2024-01-22 12:17:00,0.955258409,0.732273185,0.086558242,-0.158227087,0.086558242,lm,0.086558242,0.395080579,TRUE,0.600646189,5,5,0,3960,1.5,0.065136427,-0.057423585,33,DLFB,DL,FB,1/22/2024 11:11,1/22/2024 12:17,0.012219625,-0.002976996,-0.118564273,1.03706267673417e-05,1.15651052235428e-05,0.373179145,FALSE
230,2024-01-22 13:53:00,2024-01-22 15:11:00,0.33763666,0.138745457,-0.034767334,-0.142702742,-0.034767334,lm,-0.995658736,-0.995658736,FALSE,0.964421209,5,5,0,4680,1.5,0.0596048,-0.054172905,117,DLTR,DL,TR,1/22/2024 13:53,1/22/2024 15:11,0.003189836,-0.009755751,-0.041465884,-4.10E-06,8.2498992012482e-06,0.621033178,FALSE
232,2024-01-24 10:16:00,2024-01-24 10:53:00,7.189541266,6.802251179,7.141761713,7.214654594,7.141761713,lm,7.141761713,9.33319277,TRUE,0.958719202,5,5,0,2220,1.5,0.16238296,-0.06434987,25,CGFB,CG,FB,1/24/2024 10:16,1/24/2024 10:53,0.97875894,0.978168911,0.9786454,0.000854939,2.09910367472606e-05,1.03361535008905e-31,TRUE
244,2024-01-29 09:37:00,2024-01-29 10:18:00,-5.682347781,-5.937730528,-7.080339765,-7.082570765,-7.080339765,lm,-2.393906971,-2.393906971,FALSE,0.73523479,5,5,0,2460,1.5,0.087841022,-0.131788848,16,BVFB,BV,FB,1/29/2024 9:37,1/29/2024 10:18,0.755381847,0.749266393,0.755135942,-0.00083439,7.50758528759811e-05,8.42552308384742e-14,TRUE
248,2024-01-29 12:44:00,2024-01-29 13:34:00,0.178953194,-0.61430293,-3.38542652,-4.284464844,-3.38542652,lm,-10.96126076,-10.96126076,FALSE,0.988281778,5,5,0,3000,1.5,0.187521132,-0.207580797,53,BVTR,BV,TR,1/29/2024 12:44,1/29/2024 13:34,0.392783644,0.380391473,0.357193814,-0.000409569,7.27485931482663e-05,8.65250622132373e-07,TRUE
253,2024-03-07 10:13:00,2024-03-07 12:20:00,-0.010002156,-0.006764607,0.013601248,0.014726481,0.013601248,lm,0.013601248,0.101483297,TRUE,0.943725852,5,5,0,7620,1.5,0.004298033,-0.004519334,75,DTFB,DT,FB,3/7/2024 10:13,3/7/2024 12:20,0.267607805,0.261795169,0.265428282,1.63606539928658e-06,2.41122563794729e-07,4.04720427494894e-10,TRUE
261,2024-03-19 17:17:00,2024-03-19 18:16:00,0.001018985,0.000925129,0.001907261,0.001341539,0.001907261,lm,0.001907261,0.004945944,TRUE,0.551679767,5,5,0,3540,1.5,0.000629435,-0.000639128,35,BVTR,BV,TR,3/19/2024 17:17,3/19/2024 18:16,0.270215192,0.257632696,0.230288802,2.36307194272045e-07,5.09924025418003e-08,2.0766925728482e-05,TRUE
265,2024-03-20 12:33:00,2024-03-20 13:39:00,-0.130948345,-0.029093451,0.013582306,0.02628735,0.013582306,lm,0.013582306,0.192353707,TRUE,0.787383031,5,5,0,3960,1.5,0.013491005,-0.014260672,62,DTFB,DT,FB,3/20/2024 12:33,3/20/2024 13:39,0.023918966,0.008902335,-0.004324532,1.70631682973681e-06,1.35199389921274e-06,0.211431833,FALSE
268,2024-03-21 12:01:00,2024-03-21 12:36:00,-0.027077629,-0.031406605,-0.032282595,-0.032277908,-0.032282595,lm,-0.055182671,-0.055182671,FALSE,0.966304063,5,5,0,2100,1.5,0.001183514,-0.001529355,31,CGFB,CG,FB,3/21/2024 12:01,3/21/2024 12:36,0.950036769,0.948567262,0.950021729,-3.98E-06,1.56399986643522e-07,1.04848944133232e-23,TRUE
273,2024-03-22 11:06:00,2024-03-22 12:23:00,0.011095436,0.011698089,0.010819,0.010580285,0.010819,lm,0.001843346,0.001843346,FALSE,0.97517387,5,5,0.008975654,4620,1.5,0.000207892,-0.000116836,53,DLFB,DL,FB,3/22/2024 11:06,3/22/2024 12:23,0.832821874,0.830622162,0.832260606,1.31079626620693e-06,6.73662021966054e-08,3.01673443814358e-31,TRUE
277,2024-03-22 14:57:00,2024-03-22 15:57:00,-0.144589918,-0.215995706,-0.131357037,-0.085248643,-0.131357037,lm,-0.261213543,-0.261213543,FALSE,0.798095799,5,5,0,3600,1.5,0.013786895,-0.016708725,81,DLTR,DL,TR,3/22/2024 14:57,3/22/2024 15:57,0.533700523,0.525797142,0.442038185,-1.63E-05,1.98543053853033e-06,2.347585085203e-11,TRUE
360,2024-05-14 13:34:00,2024-05-14 15:19:00,-0.028407562,0.001143324,-0.0240143,-0.040767619,-0.0240143,lm,-0.334877996,-0.334877996,FALSE,0.938346114,5,5,0,6300,1.5,0.021741656,-0.022187133,171,DTFB,DT,FB,5/14/2024 13:34,5/14/2024 15:19,0.06773556,0.058771479,0.020608151,-3.08E-06,1.12070387970502e-06,0.007052094,TRUE
364,2024-05-15 11:41:00,2024-05-15 13:37:00,0.198305036,0.258560324,0.338408962,0.336880741,0.338408962,lm,0.338408962,0.554725841,TRUE,0.86339213,5,5,0,6960,1.5,0.067736958,-0.06494827,102,CGFB,CG,FB,5/15/2024 11:41,5/15/2024 13:37,0.56558778,0.561810283,0.550255478,4.44858450489098e-05,3.63558189725336e-06,1.48237262168017e-22,TRUE
